id,open_date,name,location,latitude,longitude,threat,quantity
7194,1997-04-11,Brown Water Marine Barge 66,"Redfish Island, Texas",29.5133,-94.75,Oil,3428
7195,1997-04-11,Formosa Six,"Southwest Pass, Mississippi River",28.85,-89.4333,Oil,3429
7193,1997-04-02,C/V Pol America,"Nantucket Island, Massachusetts",41.8042,-69.7,Oil,3430
7192,1997-03-18,Neah Bay Waste Oil Spill,"Neah Bay, Washington",48.3667,-124617,Oil,3431
7191,1997-03-17,Tank Barge IB 960,"Baton Rouge, Louisiana",30.4588,-91.1989,Oil,3432
7190,1997-02-19,F/V Lisa Jo,"Akun Island, Aleutian Island Chain, Alaska",54.2117,-165482,Oil,3433
7189,1997-02-12,Drill Mud Spill,"Berwick, Louisiana",29.6933,-91.2233,Oil,3434
7188,1997-02-03,C/V Houston,"Maryland Shoal, Florida Keys National Marine Sanctuary",24.5083,-81.5717,Oil,3435
7187,1997-02-02,M/V Handy Gunner,"Portland, Oregon",45.5383,-122.68,Oil,3436
7186,1997-01-31,Cape Cod Mystery Spill,"Truro, Massachusetts",41.9945,-70.0853,Oil,3437
7185,1997-01-27,Weyerhaeuser Turpentine Spill,"Longview, Washington",46.1233,-122983,Oil,3438
7184,1997-01-25,Barge Oregon,"Ninilchik, Alaska",60.1,-151867,Oil,3439
7183,1997-01-22,Mystery Spill15,"Lake Charles, Louisiana",30.0333,-93.05,Oil,3440
7182,1997-01-19,M/V STOLT SPRAY,"Wallace, Louisiana",31.9577,-93.3259,Oil,3441
7181,1997-01-17,M/V Bronwynne Brent,"Memphis, Tennessee",35.4434,-90.0101,Oil,3442
7180,1997-01-16,Mystery Spill - San Juan Harbor,"Isla Grande, Puerto Rico",18.45,-66.1167,Oil,3443
7178,1997-01-15,M/V Shirley L. Stapp,"Robinsville, Mississippi",34.8257,-90.4474,Oil,3444
7179,1997-01-15,Train Derailment  - Burlington Northern Railroad,"Edmonds, Washington",47.79,-122413,Oil,3445
7177,1997-01-14,Getty Oil Tank Truck,"Albany, New York",42.65,-73.6667,Oil,3446
7176,1997-01-12,C/V Almeria Lykes,Atlantic Ocean inbound Hampton Roads,36.9167,-75.9167,Oil,3447
7175,1997-01-07,Oil Well Pipeline,"New Harmony, Indiana",38.1167,-87.9,Oil,3448
7174,1996-12-25,M/V Baneasa,"Aleutian Island chain, Alaska",51.0,-174.0,Oil,3449
7173,1996-12-22,F/V Green Arrow,"Block Island, Rhode Island",41.15,-71.55,Oil,3450
7172,1996-12-19,Train Derailment - Norfolk Southern Railroad,"Louisville, KY",38244,-85.7533,Oil,3451
7171,1996-12-12,LILCO Power Cable,"Northport, Long Island, NY",40.9567,-73345,Oil,3452
7170,1996-12-11,Tosco Bayway Refinery,"Elizabeth, New Jersey",40.6333,-74205,Oil,3453
7169,1996-12-10,F/V Gladys Loraine,"Newport News, Virginia",36.9667,-76.4133,Oil,3454
7168,1996-12-03,R/V Halcyon,"Muskegon, Michigan",43.2333,-86.25,Oil,3455
7167,1996-11-26,Furnace Brook: Mystery Spill,"Quincy, Massachusetts",42.2511,-75.0096,Oil,3456
7166,1996-11-19,M/V Jo Beth,"Rosedale, Mississippi",33.8662,-91.0634,Oil,3457
7165,1996-11-18,Clinton Concrete waste oil tank,"Clinton, Maryland",38.7671,-76.8979,Oil,3458
7164,1996-11-15,C/B PONCE TRADER,"New Orleans, LA",29959,-90052,Oil,3459
7161,1996-11-15,Consolidated Edison,"East River, New York",40.7417,-73.98,Oil,3460
7162,1996-11-15,F/V Maria Angela,"Nantucket Island, Massachusetts",41.2833,-70.1167,Oil,3461
7163,1996-11-15,M/V Elizabeth Beesecker,"Hastings, Minnesota",44.75,-92.8667,Oil,3462
7160,1996-11-13,M/V Tanya,Florida Keys,25.1767,-80166,Oil,3463
7159,1996-11-09,T/B LMI-150,"Off Tarpon Springs, Florida",29.0167,-83.7667,Oil,3464
7158,1996-11-06,M/T Igloo Moon,"Key Biscayne, Florida",25.6333,-80.1,Oil,3465
5004,1996-10-28,M/V Cape Mohican,"San Francisco, California",37.7633,-122382,Oil,3466
7157,1996-10-24,F/V Rebecca B,"Tanaga Island, Aleutian Island chain, Alaska",51.6,-177.95,Oil,3467
7156,1996-10-22,Ketchikan Pulp Mill Chemical Release,"Ward Cove, Ketchikan, Alaska",55.6,-132.2,Oil,3468
7155,1996-10-19,Barge Maryland,New York Harbor,40625,-74.0667,Oil,3469
7153,1996-10-10,Honey Creek,"Milwaukee, Wisconsin",42.7494,-88315,Oil,3470
7154,1996-10-10,"Mystery Drums, Potomac River","Washington, D.C.",38.8667,-77.05,Oil,3471
5080,1996-09-27,M/T  Julie N,"Portland, Maine",43647,-70.2899,Oil,3472
7152,1996-09-06,Occidental Chemical,"Muscle Shoals, Alabama",34.7917,-87.6217,Oil,3473
7151,1996-08-11,F/V Lady Luck,"Cape May, New Jersey",38.8067,-73.3167,Oil,3474
7150,1996-08-09,Samedon Oil,"Sabine River, Texas",29.8167,-93.6333,Oil,3475
7149,1996-08-05,British Petroleum Crude Asphalt,"Toledo, Ohio, Maumee River, Grassy Island",41.7,-83.45,Oil,3476
7148,1996-07-30,M/V H.M. Griffith,"Lake Superior, Whitefish Point, Michigan",46.9167,-85.25,Oil,3477
7147,1996-07-26,"Log Spill, northern Lake Michigan",Lake Michigan,44.6917,-86.3333,Oil,3478
7146,1996-07-25,Southern States Asphalt,"Paducah, Kentucky",37.02,-88.14,Oil,3479
7145,1996-07-17,TWA Flight 800 Crash,"Long Island, New York",40.65,-72.6333,Oil,3480
7144,1996-07-01,T/V Provence,"Portsmouth, New Hampshire",43.0833,-70.7833,Oil,3481
7143,1996-06-21,Barge MF12,Mississippi River,29821,-89.9993,Oil,3482
7142,1996-06-08,Mendenhall Wetlands,"Juneau, Alaska",58.3333,-134417,Oil,3483
7141,1996-05-26,Buffalo 286,"La Porte, Texas",29.5733,-94925,Oil,3484
7140,1996-05-17,Collision Saudi Makkah and USS Jacksonville,"Norfolk, Virginia",36.5,-75.5833,Oil,3485
5006,1996-05-14,Chevron Pipeline Spill,"Pearl Harbor, Hawaii",21.3867,-157968,Oil,3486
7139,1996-05-11,Mystery Chemical Spill,"Unalaska, Alaska",55.8333,-166.5,Oil,3487
5027,1996-05-09,T/V Anitra,"Big Stone Anchorage, Delaware Bay",38.91,-75.22,Oil,3488
7138,1996-05-02,Heritage Platform (Exxon),"Santa Barbara, California",34.35,-120.28,Oil,3489
7137,1996-04-12,Asylum Slough Oil Spill,"Napa, California",38.2511,-122286,Oil,3490
7136,1996-03-18,Buffalo 292,"Galveston, Texas",29.3667,-94.8,Oil,3491
7135,1996-03-14,"Ilwaco, Washington Tire Fire","Fort Canby State Park, Baker Bay, Washington",46.2933,-124053,Oil,3492
7134,1996-03-11,T/B TMI-11,"Flagler Beach, Florida",29.5757,-80.5723,Oil,3493
7133,1996-03-07,U.S. Navy Pipeline,"San Diego, California",32.6547,-117223,Oil,3494
7132,1996-02-22,Coal Tar Spill,"Detroit, Michigan",42.2833,-83105,Oil,3495
7131,1996-02-16,M/V Citrus,"St. Paul Island, Alaska",57245,-170.17,Oil,3496
7130,1996-02-12,Barge Bouchard B-140,"Hart Island, New York",40855,-73.7633,Oil,3497
7129,1996-02-08,Steilacoom Train Derailment,"Olala Harbor, Colvos Passage, WA",47422,-122544,Oil,3498
7128,1996-02-03,El Cajon Train Derailment,"Cajon Junction, California",34313,-117478,Oil,3499
7127,1996-02-01,T/B 563 and tug Charleston,"Chesapeake Bay, Maryland",37.7783,-75975,Oil,3500
7126,1996-01-23,F/V Captain Zack,"Hatteras, North Carolina",35.1017,-75.6317,Oil,3501
7125,1996-01-21,Port of Newport Pier,"Newport, Oregon",44.6167,-124033,Oil,3502
7121,1996-01-19,Barge North Cape,"Narragansett, Rhode Island",41.36972,-71.57333,Oil,3503
7122,1996-01-19,F/V Shauna Louise,"Hatteras Inlet, North Carolina",35.1917,-75.7667,Oil,3504
7123,1996-01-19,T/B 106,"Fort Eustis, Virginia",37.7783,-75975,Oil,3505
7124,1996-01-19,T/B 409 and Tug M. Jenne Dudley,"Chesapeake Bay, Virginia",37.7783,-75975,Oil,3506
7119,1996-01-17,Craney Island Fuel Farm,"Norfolk, Virginia",36.8883,-76.3467,Oil,3507
7120,1996-01-17,M/V MSC Claudia,"Newark, New Jersey",40.0,-74.15,Oil,3508
7118,1996-01-10,Dan Transport Warehouse Fire,"Elizabeth, New Jersey",40.6833,-74.15,Oil,3509
7117,1995-12-15,West Cameron Block 198,"Cameron, Louisiana",29.3333,-93.3333,Oil,3510
7116,1995-12-05,Tesoro Tank Spill,"Nikiski, Alaska",60.6833,-151433,Oil,3511
7115,1995-10-30,F/V Pioneer,"Santa Cruz Island, California",34.09,-119952,Oil,3512
7114,1995-10-25,Savannah Toluene Diisocyanate Incident,"Chatham County, Georgia",32.0212,-81.0822,Oil,3513
7113,1995-10-23,Mystery Spill14,lower Delaware Bay,38.9467,-75.0667,Oil,3514
7112,1995-10-12,Barge Patricia Sheridan,"Charleston Harbor, South Carolina",32.5717,-79805,Oil,3515
7111,1995-10-11,Barge Apex 3512,"Norco, Louisiana",29.9917,-90.4167,Oil,3516
7110,1995-10-06,Abandoned Bunker Barges,"Norfolk, Virginia",36.1333,-76.3833,Oil,3517
7109,1995-10-03,Mystery Spill - Tampa Bay,"Upper Tampa Bay, Florida",27925,-82.4283,Oil,3518
7108,1995-10-01,Koch Sulfur Products,"Wilmington, North Carolina",34.0833,-79.9167,Oil,3519
7107,1995-08-10,F/V Anna-K,"Kanagunut Island, Alaska",54.7033,-130722,Oil,3520
7106,1995-07-24,M/V Northern Wind,"Sequam Island, Aleutian Island chain, Alaska",52.3783,-172433,Oil,3521
7105,1995-07-22,Coastal Oil Eagle,"Deptford, New Jersey",39.8667,-75.15,Oil,3522
7104,1995-07-20,Port of Los Angeles Hydrochloric Acid Release,"Wilmington, California",33.8267,-118245,Oil,3523
7103,1995-07-15,M/V Shamwari,"25 miles north of Havana, Cuba",23.4167,-82.9667,Oil,3524
7102,1995-07-01,M/V Alexia and M/V Enif,"Southwest Pass, Louisiana",28.7833,-89.3167,Oil,3525
7101,1995-06-23,M/V Star Princess,"Juneau, Alaska",58385,-134648,Oil,3526
7100,1995-06-16,Ferrous Sulfate Barges,"Waveland, Mississippi",30.25,-89.55,Oil,3527
7099,1995-06-15,F/V Miss Doreen,"Kupreanof Island, Alaska",57.0,-133317,Oil,3528
7098,1995-05-14,Southern States Phosphate Acid Spill,"Savannah, Georgia",32.0667,-81.0667,Oil,3529
7097,1995-05-03,F/V American Heritage,"Santa Monica Bay, California",33.8583,-118.7,Oil,3530
7096,1995-05-02,M/V Wealthy River,"Charleston, South Carolina",32.7233,-79805,Oil,3531
7095,1995-04-24,Dredge Weeks 581,"Frying Pan Shoals, North Carolina",33695,-77.9017,Oil,3532
7093,1995-04-20,Ingleside Collision,"Corpus Christi, TX",27.7393,-97.2306,Oil,3533
7094,1995-04-20,Leaking Container Urethane Primer,"Charleston, South Carolina",32.8167,-79.9167,Oil,3534
7092,1995-04-15,M/V Sealand Innovation,"Charleston, South Carolina",32.8167,-79.9167,Oil,3535
7091,1995-04-10,Powell Duffryn Chemical Fire and Release,"Savannah, Georgia",32075,-81.0417,Oil,3536
7090,1995-03-23,Looe Key Mystery Slick,"Florida Keys, Florida",24.45,-81.4483,Oil,3537
7089,1995-03-13,Rockefeller Wildlife Refuge,"Grand Chenier, Louisiana",29.5333,-92.0833,Oil,3538
7088,1995-03-07,F/V Red October,"Oahu, Hawaii",22.7667,-158533,Oil,3539
7087,1995-02-27,T/V Florida Express,"Galveston Lightering Area, Gulf of Mexico",28.5105,-94.5058,Oil,3540
7086,1995-02-22,Tug Tarus,"Georgetown, South Carolina",33.3167,-77.7833,Oil,3541
7085,1995-02-19,Kitty Hawk Mystery Tarballs,"Kitty Hawk, North Carolina",36.0167,-75.6667,Oil,3542
7084,1995-02-15,NYC Transit Authority,"Richmond Cr., Staten Island, NY",40.58,-74.1833,Oil,3543
7083,1995-02-10,T/V Mormac Star,"Sandy Hook, New Jersey",40.4667,-73956,Oil,3544
7082,1995-02-07,Tug Christina,"Alligator River, Engelhard, North Carolina",35.6667,-76.0167,Oil,3545
7081,1995-02-05,Berge Banker,"Galveston, Texas",28.5833,-94.1633,Oil,3546
7080,1995-02-04,M/V Comorant II,"Florida Keys, Florida",24665,-81.0817,Oil,3547
7079,1995-02-02,Deck Barge MC10,"Hampton Roads, Virginia",36.9967,-76.3233,Oil,3548
7078,1995-01-23,Craney Island Minor Mystery Spill,"Elizabeth River, Portsmouth, Virginia",36.8833,-76.3417,Oil,3549
7077,1995-01-16,F/V Alaskan Star,"Dixon Entrance, southeast Alaska",54.0933,-133.77,Oil,3550
7076,1995-01-04,"Cape Bover, Suisun Bay, California","San Francisco Bay, Carquinez Strait",38.0717,-122058,Oil,3551
7075,1994-12-31,Crowley Marine Services Barge 101,"Guemes Island, Puget Sound, Washington",48.5833,-122617,Oil,3552
7074,1994-12-27,Pleasure Vessel MD5352Z,"Baltimore, Maryland",39.2633,-76625,Oil,3553
7072,1994-12-22,Santa Fe Pacific Pipeline,"San Diego, California",32.7833,-117108,Oil,3554
7073,1994-12-22,T/B LBT 62,"Chalmette, Louisiana",29925,-89965,Oil,3555
7071,1994-12-16,USS Inchon,"Norfolk Naval Base, Norfolk, Virginia",36945,-76.3333,Oil,3556
7070,1994-12-06,T/B Conuma River,"Hyelbos Waterway, Tacoma, Washington",46.2717,-122383,Oil,3557
7068,1994-12-05,Mazda Intracoastal Waterway Spill,"Delray Beach, Florida",26.4367,-80.07,Oil,3558
7069,1994-12-05,T/S El Guanuco,"Guayanilla, Puerto Rico",17.9833,-66.75,Oil,3559
7067,1994-12-02,M/V Sealand Atlantic,"Port Everglades, Florida",26.0917,-80095,Oil,3560
7066,1994-11-27,Tank Barge A 410,"Bois Blanc Island, Lake Huron",45.7967,-84.4367,Oil,3561
7065,1994-11-19,M/V Emelia,"Charleston, South Carolina",39.6617,-79675,Oil,3562
7064,1994-11-18,UNOCAL Platform Anna,"Granite Point oil field in Upper Cook Inlet, Alaska",60.9728,-151308,Oil,3563
7062,1994-11-16,F/V Pathfinder,"Holden, North Carolina",33.9167,-78.2783,Oil,3564
7063,1994-11-16,Tangier Island Minor Mystery Spill,"Calton Cut Creek, Tangier Island, Virginia",37.8263,-75.9832,Oil,3565
7060,1994-11-15,M/V Firat,"Fort Lauderdale, Florida",26.11,-80.0917,Oil,3566
9967,1994-11-15,M/V Wellborn,"Georges Clemenceau, Taolagnaro, Madagascar",-25.02077222,47.00048333,Oil,3567
7061,1994-11-15,Scarborough Marsh,"Scarborough, Maine",43.6333,-70.5,Oil,3568
7057,1994-11-14,Abandoned Vessel,Florida Keys,24.5,-80.5333,Oil,3569
7058,1994-11-14,Dredge Clinton,"Charleston, South Carolina",32.9083,-79.95,Oil,3570
7059,1994-11-14,M/V Jeano Express,"Long Key, Florida",24.5,-80.5333,Oil,3571
7056,1994-11-04,Moon Engineering Minor Mystery Spill #2,"Elizabeth River, Portsmouth, Virginia",36.8833,-76.3417,Oil,3572
7055,1994-11-02,Ferry Hatteras,"Newport River, Morehead City, North Carolina",34.7283,-76.6933,Oil,3573
7054,1994-10-26,F/V Yardarm Knot Fire/Chlorine Release,"Seattle, Washington",45.5483,-122.7,Oil,3574
7053,1994-10-20,San Jacinto River Spill,"Channelview, Texas",29.8083,-95.0667,Oil,3575
7052,1994-10-15,Buckeye Pipeline 2,"New Haven Harbor, Connecticut",41.3167,-72.8833,Oil,3576
7051,1994-10-11,Nueces Bay Spill,"Nueces Bay, Texas",27.8599,-97.4943,Oil,3577
7050,1994-10-08,Gum Hollow Creek,"Corpus Christi, Texas",27.8833,-97.3667,Oil,3578
7049,1994-10-05,Hess Pipeline,"Kearny, New Jersey",40.7467,-74.0783,Oil,3579
7048,1994-09-26,Mystery Spill13,Providence River,41.7,-71.35,Oil,3580
7047,1994-09-23,"Mystery Spill, Strait of Juan de Fuca","Entrance to Strait of Juan de Fuca, Buoy J, Puget Sound, WA",48.4817,-124733,Oil,3581
7046,1994-09-22,Fulchers Point Pride Seafood,"Oriental Harbor, Neuse River, North Carolina",35.0167,-76.7167,Oil,3582
7045,1994-09-20,Dredge Sugar Island,"East River, New York",40.7333,-73.9667,Oil,3583
7044,1994-09-16,Dundalk Outfall Minor Mystery Spill,"Colgate Creek, Dundalk, Maryland",39.2667,-76.5333,Oil,3584
7043,1994-09-06,Tug Snapper,"Neuse River, New Bern, North Carolina",34.9833,-75.8333,Oil,3585
7042,1994-09-01,T/B Annahootz,Port of Anchorage,61.0833,-150.0,Oil,3586
7041,1994-08-26,"F-14 downed, Naval Air Station Oceana","Big Porpoise Bay, Pamlico River, North Carolina",35.0833,-76.4833,Oil,3587
7040,1994-08-23,Pulaski Highway Abandoned Drums,"Service Road, Pulaski Highway, Baltimore, Maryland",39.2,-76.5833,Oil,3588
7038,1994-08-17,Moon Engineering Minor Mystery Spill #1,"Elizabeth River, Portsmouth, Virginia",36.8833,-76.0083,Oil,3589
7039,1994-08-17,Pier #2 Minor Outfall Mystery Spill,"Clinton Street, Baltimore, Maryland",39.2667,-76.5667,Oil,3590
7037,1994-08-16,U.S./Canada Detroit River Mystery Spill,"Rouge River, Detroit, Michigan and the Detroit River and Lake Erie from Amherstburg, Ontario to Colchester, Ontario",42.2967,-83.1583,Oil,3591
7036,1994-08-11,R/V Columbus Iselin,"Looe Key, Florida Keys National Marine Sanctuary",24545,-81.4083,Oil,3592
7034,1994-08-10,Barge Umpqua Fisher,"Cape Nome, N side of Norton Sound",64.45,-165.0,Oil,3593
7035,1994-08-10,"Mystery Spill, Columbia River","Clifton Channel, Columbia River, Oregon",46.2167,-123433,Oil,3594
7033,1994-08-02,F/V Knight Island,"Cape Ugat, NW side of Kodiak Island, Alaska",57.8533,-153887,Oil,3595
7032,1994-07-30,Frisco Beach Minor Mystery Tarballs,"Frisco, North Carolina",34.8167,-75.6333,Oil,3596
7031,1994-07-27,T/B Jamaica Bay,"Newark Bay, New Jersey",40.7,-74.1167,Oil,3597
7030,1994-07-24,All Alaskan,"Unimak Pass, Aleutian Islands, Alaska",54.6667,-165.3,Oil,3598
7028,1994-07-19,T/V Kentucky,"Paulsboro, New Jersey",39.85,-75.25,Oil,3599
7029,1994-07-19,USS Wasp,"Onslow Bay, Shackleford Banks, North Carolina",34.6333,-76.65,Oil,3600
7027,1994-07-12,Cleveco Barge,"Lake Erie, 9 miles N of Euclid, Ohio",41.7933,-81.6017,Oil,3601
7026,1994-07-10,GIWW Well Blowout,Louisiana,29.7891,-92.2024,Oil,3602
7025,1994-07-01,Freighter Forum Chemist,"Gulf of Mexico, 35 miles SSE of SW Pass, Mississippi",28.3667,-89.15,Oil,3603
7024,1994-06-22,Star  Terminal,"Providence, Rhode Island",41.7833,-71.4,Oil,3604
7023,1994-06-21,F/V Penny Marshall,"Pantego Creek, Belhaven, North Carolina",34.5,-77.35,Oil,3605
7022,1994-06-17,Ocean City Minor Mystery Spill,"White Marlin Marina, Ocean City, Maryland",38.33,-75.0911,Oil,3606
7021,1994-06-16,Custom House Minor Mystery Spill,"Customs House Marina, Hampton, Virginia",37.0333,-76.3417,Oil,3607
7020,1994-06-06,Newport News Minor Mystery Spill,"James River, Newport News, Virginia",36.1333,-76.4167,Oil,3608
7018,1994-06-02,M/V Manzanita,"Ocean City, Maryland",38.3333,-75.1,Oil,3609
7019,1994-06-02,T/B 564,"Intracoastal Waterway, Great Bridge, Virginia",36722,-76245,Oil,3610
7016,1994-05-31,Ethylene Dichloride spill,"Calcasieu River , Lake Charles, Louisiana",30.2317,-93.09,Oil,3611
7017,1994-05-31,Recreational vessel fire and sinking,"Chesapeake Island, Maryland",39.4833,-75.9,Oil,3612
7015,1994-05-21,T/V Eastern Lion,"Valdez, Alaska",61.09,-146403,Oil,3613
7013,1994-05-19,Lynn Canal Mystery Spill,"Lynn Canal west of False Point Retreat, southeast Alaska",58.3333,-135.0,Oil,3614
7014,1994-05-19,Skagway Harbor Diesel,"Skagway Harbor, Skagway, Alaska",59.2833,-135.45,Oil,3615
7012,1994-05-10,T/V Panda,"Newport, Rhode Island",41.5167,-71.3333,Oil,3616
7011,1994-04-28,Tokyo Senator,"Port of Hampton Roads, Norfolk, Virginia",36.8583,-76.32,Oil,3617
7010,1994-04-25,"AMOCO Oil Company, T/B 27","Yorktown, Virginia",37.2167,-76.4333,Oil,3618
7009,1994-04-19,White Marsh Run,"Perry Hall, Maryland",39.4018,-76439,Oil,3619
7008,1994-04-16,F/V Starlight,"Shackleford Banks, Morehead City, North Carolina",32.6867,-76.6633,Oil,3620
7006,1994-04-15,Barge Liberty Trader,"Port of Hampton Roads, Norfolk, Virginia",36.9333,-76.4,Oil,3621
7007,1994-04-15,F/V Rapture of the Deep,"Hatteras Village, North Carolina",35.1667,-75.6667,Oil,3622
7004,1994-04-14,Batts Neck Road,"Kent Island, Maryland",38.9833,-76.3333,Oil,3623
7005,1994-04-14,Guadalupe Beach,"Guadalupe, California",34975,-120.65,Oil,3624
7003,1994-04-12,Assateague Island Minor Mystery Spill,"East of Assateague Island, Virginia",37.9717,-70.6967,Oil,3625
7002,1994-04-06,UNOCAL Cook Inlet Baker Platform,"Upper Cook Inlet, north of Forelands, Alaska",60.8242,-151333,Oil,3626
7001,1994-03-31,United Arab Emirates,E coast of the United Arab Emirates near Fujaira in the Gulf of Oman,25.05,56.6667,Oil,3627
7000,1994-03-29,Bogue Sound Abandoned Drum,"Bogue Sound, Morehead City, North Carolina",34.7,-76.7167,Oil,3628
6998,1994-03-22,LPG vessel ISOMARIA,"Norfolk,VA",36.8833,-76.2833,Oil,3629
6999,1994-03-22,M/V Isomeria,"Elizabeth River, Norfolk, Virginia",36.7667,-76.3,Oil,3630
5053,1994-03-15,Barge Cynthia M,"Kearny, New Jersey",40.7333,-74.1,Oil,3631
6997,1994-03-15,Tarball Impact Makah Indian Reservation,"Makah Indian Reservation and Olympic National Park, Olympic Peninsula, Washington",48.3333,-124667,Oil,3632
6996,1994-03-14,Gatlin Oil,"Bayboro, North Carolina",35.1417,-76.8333,Oil,3633
6995,1994-03-09,Little Wendy D,"Bush Key, Dry Tortugas National Park, Florida",24625,-82.8667,Oil,3634
6993,1994-03-05,Evans Seafood Abandoned Fuel Lines,"Somers Cove, Chrisfield, Maryland",37.9833,-75.8667,Oil,3635
6994,1994-03-05,Oil Transport Inc. Fuel Truck,"Chesterfield, Virginia",37.3667,-77.3583,Oil,3636
6992,1994-02-22,F/V Chevak,"St. Paul Island, Pribilof Islands, Bering Sea",57.0833,-170.3,Oil,3637
6990,1994-02-15,F/V Westerly,Glacier Bay National Park in southeast Alaska,58.5167,-135983,Oil,3638
6991,1994-02-15,Northwest Enviro Service,"Duwamish Waterway, Seattle, Washington",47.5417,-122335,Oil,3639
6989,1994-02-10,Baltimore Minor Mystery Spill,"Seagirt Marine Terminal, Baltimore, Maryland",39.0833,-76.6133,Oil,3640
6988,1994-02-09,Mistryski Power Plant,"Detroit, Michigan",42.3,-83.0833,Oil,3641
6987,1994-02-08,Petro Express,"Wagners Point, Baltimore, Maryland",38.2167,-76.5667,Oil,3642
6986,1994-02-05,Towncreek Marina Minor Mystery Spill,"Towncreek Marina, Beaufort, North Carolina",34.7083,-76.7167,Oil,3643
6984,1994-02-04,Beacon Marina Minor Mystery Spill,"Beacon Marina, Solomons Island, Maryland",38.3167,-76.4667,Oil,3644
6985,1994-02-04,Portside Marina Minor Mystery Spill,"Bogue Sound, Morehead City, North Carolina",34.7083,-76725,Oil,3645
6983,1994-02-02,F/V Belair,"south side of St. George Island, Pribilof Islands, Bering Sea",56.0833,-169.0,Oil,3646
6982,1994-01-27,F/V Captain Shannon,"Key Largo National Marine Sanctuary, Florida",25.28,-80.21,Oil,3647
6981,1994-01-25,Pacheco Slough,"Pacheco Slough, Concord, California",38.05,-122.1,Oil,3648
6980,1994-01-17,Santa Clara River Pipeline,"Santa Clarita, California",34425,-118085,Oil,3649
6978,1994-01-10,An Ping 6,"Longview, Washington",46.1167,-122975,Oil,3650
6979,1994-01-10,M/V ANN PING 6,"LONGVIEW, WA",46.1133,-122967,Oil,3651
5034,1994-01-07,BARGE MORRIS J. BERMAN,"San Juan, Puerto Rico",18.4717,-66.09,Oil,3652
6977,1994-01-05,Bouchard 35,"East River, New York",40.8,-73.8,Oil,3653
6976,1993-12-25,McGrath Lake Spill,"McGrath Lake, Ventura, California",34.22,-119253,Oil,3654
6975,1993-12-21,CONOCO Well Blow-Out,SW LA Coast,29.4833,-93.1167,Oil,3655
6974,1993-12-14,Hilton Storm Drain Discharge,"Cape Fear River, Wilmington, North Carolina",34.2333,-77.95,Oil,3656
6973,1993-12-06,Macy's,"New Rochelle, New York",40.9,-74775,Oil,3657
6972,1993-12-02,M/V SAUDI DURYIK,"HAMPTON ROADS, VA",36.9932,-76.3534,Oil,3658
6971,1993-12-01,C/V Saudi Diriyah,"Elizabeth River, Norfolk, Virginia",36.8833,-76.3333,Oil,3659
6970,1993-11-17,Lafayette River Minor Mystery Spill,"storm drain, Norfolk, Virginia",36.8833,-76.2833,Oil,3660
6969,1993-11-09,Allied Signal Company,"Gravelly Creek, Hopewell, Virginia",37.3,-77.2667,Oil,3661
6968,1993-10-23,Tug Jenna B,"Southern Branch, Elizabeth River, Norfolk, Virginia",36.8417,-76.2667,Oil,3662
6967,1993-10-16,F/V Helen Euphane,"West Ocean City, Maryland",38.3258,-75.0758,Oil,3663
6965,1993-10-14,Dam Neck Beach Minor Mystery Spill,"Dam Neck, Virginia",36.8617,-75.8733,Oil,3664
6966,1993-10-14,F/V Jin Shiang Fa,"Rose Island, 150 miles east of America Samoa",-14.54,-168167,Oil,3665
6964,1993-10-13,Mystery Spill off Virginia Beach,"Virginia Beach, Virginia",36.7517,-75.9445,Oil,3666
6963,1993-09-18,T/B New Jersey,Chesapeake and Delaware Canal,39.5,-76.5667,Oil,3667
6961,1993-09-02,Hurricane Emily,"Hatteras Island, North Carolina",35.4167,-75.5,Oil,3668
6962,1993-09-02,M/V RED SEAGULL 93,"Galveston, TX",28.7167,-94.6667,Oil,3669
6960,1993-08-23,M/V Sun Tide,"Upper Cook Inlet, Alaska",61.0,-151.0,Oil,3670
6959,1993-08-21,F/V Billy and I,"San Fernando Island, southeast Alaska",55.4667,-133.7,Oil,3671
6958,1993-08-18,M/V Yorktown Clipper,"Geikie Rock in Glacier Bay National Park, Alaska",58.7,-136333,Oil,3672
6957,1993-08-14,T/V Overseas Philadelphia,"Ambrose Light, New York",39.75,-73.6667,Oil,3673
6956,1993-08-11,Containership Newark Bay,"Charleston, SC",32.7917,-79.9233,Oil,3674
6955,1993-08-11,C/V Newark Bay,"Charleston, South Carolina",32.7917,-79.9233,Oil,3675
5141,1993-08-10,Barge Bouchard 155,"Tampa Bay, Florida",27.6,-82.7167,Oil,3676
6954,1993-07-26,Shannon Point Seafood Company Fire,"Shannon Point, Anacortes, Washington",48.5167,-122.65,Oil,3677
6953,1993-07-23,F/V Francis Lee,"Southeast of Kodiak Island, Alaska",56.9167,-153583,Oil,3678
6952,1993-07-16,CENTRAL U.S. FLOODS,"REGIONS 5,7 & 8",38.6667,-90.25,Oil,3679
6951,1993-06-21,CELOTEX FACILITY,"Philadelphia, PA",39.9417,-75.2033,Oil,3680
6950,1993-06-18,Mystery Spill Hampton Roads,"Port of Hampton Roads, Norfolk, Virginia",36.9667,-76.3833,Oil,3681
6949,1993-06-14,"Mystery Spill, Kauai","Kauai, HI",21.8326,-159.49,Oil,3682
6948,1993-06-08,Diesel Truck,"Guanajibo Ward, Cabo Rojo, Puerto Rico",18.1167,-67.1667,Oil,3683
