id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
8701,2013-12-15,F/V Nat,"Newport, OR",44.612047,-124.070536,Oil,Collision,Diesel,,,,,,600,0,"On 15 December 2013, the NW SSC was alerted by Sector Columbia River of the F/V Nat that sunk south of the South Jetty for the entrance to Newport, OR at approximately 1900 14 December 2013. There is currently no discharge, but there is a potential of 600 gallons of diesel. Salvage crews will be removing the fuel on 12/15, and vessel salvage operations will begin at some point in the near future. The USCG has asked the SSC for a worst case discharge trajectory, fate of potential release, and for notifications to the state and federal natural resource trustees "
8695,2013-12-06,Florida Power and Light Chlorine release,Cocoa Beach FL,,,Chemical,,Sodium hypochlorite and chlorine,,,,,,9000,0,"On December 6, 2013, the NOAA SSC was notified of a multiday release of 9000 gallons of 12 percent sodium hypochlorite and 88 percent chlorine from a tank at the Florida Power and Light power facility at Cocoa Beach, FL.  The release was over an 11 day period into an adjacent lagoon which is part of the Indian River (Intercoastal).  USCG reported the release to NOAA after the source was secured on 5 December 2013. No fish kills or other impacts were observed or reported in the vicinity."
8693,2013-11-26,UTV STEPHEN L COLBY,"Mississippi River, MM 497",41.5814,-90.3620416667,Oil,,Diesel oil and lube oil,,,,,,99000,0,"On November 26, 2013, the USCG Sector Upper Mississippi River contacted the SSC for a Worst Case Discharge trajectory for the UTV STEPHEN L COLBY, a 144ft tug. On November 25, 2013, the vessel struck a submerged object and sank near Le Claire, IA. All vents have been plugged though the ship is actively sheening. It contains 89,000 gallons of diesel and 11,000 gallons of lube oil. USCG has requested a NOAA trajectory and ADIOS model. "
8692,2013-11-22,Saratoga Resources Main Pass 25 ,"Breton Sound, Louisiana",29.5298,-89.4068333333,Oil,,crude oil,,,,,,630,0,"On November 22, 2013, the NOAA SSC received a call from USCG Sector New Orleans Incident Management Division reporting release of approximately 15 barrels (632 gallons) of crude oil from an onshore platform in Breton Sound approximately 14 miles west-northwest of Breton Island, Louisiana. The release has been secured. A sheen approximately 5 miles long and 1/8th of a mile wide was reportedly observed from the platform. USCG is requesting a trajectory from NOAA at this time to determine potential shoreline and resource impacts."
8690,2013-11-14,M/V Windmere,"Pt, Judith, RI",41.3555,-71.4848333333,Oil,,Diesel,,,,,,5000,0,"On November 14, 2013, the USCG notified the New England SSC that the yacht ""Windmere"" had reported an engine room fire and was anchored approximately 1/2 to 1 mile south of the Point Judith, RI harbor entrance. Fuel capacity is reported as 5,000 gallons with 2,200 gallons on board. No release was reported, but USCG requested oil fate projections as a precaution. "
8687,2013-11-12,Mystery Sheen,"Quarantine Bay, LA",29.46685,-89.51515,Oil,Mystery Substance,Crude Oil,,,,,,200,0,"On November 12, 2013, USCG Sector New Orleans contacted NOAA SSC about a mystery sheen reported in Quarantine Bay, 8 miles north of Buras, LA. The sheen appears to be from a pipeline near a decommissioned platform. The overflight estimated that 200 gallons of crude oil is on the surface, creating a sheen of 3 miles by 3/4 miles. USCG is requesting a trajectory from NOAA at this time to determine potential shoreline and resource impacts. "
8688,2013-11-09,F/V Alaska Mist,"IVO Amak Isl Aleutian Isls, AK",55.39,-163.14,Oil,,Diesel,,,,,,50000,0,"On November 9, 2013, The NOAA Alaska SSC was notified by USCG Sector Anchorage that the 110-ft F/V Alaska Mist, 25 NM NW of Amak Island in the Aleutians, with 22 POB, that it had shut down its engine to trouble shoot a leak on its reduction gear.   Shortly afterward, it reported losing control of engine pitch and unable to maneuver.  The USCG requested Spot Weather Forecasts every 6 hours for this vessel.  The vessel was later successfully towed to Dutch Harbor, AK."
8685,2013-11-04,F/V Cheyenne,"32 miles WSW of Naples, FL",25955,-82.29,Oil,,diesel,,,,,,800,0,"On November 4, 2013, the USCG Sector St. Petersburg notified the NOAA SSC that a 68-foot commercial shrimper, the F/V Cheyenne sunk offshore 32 miles west-southwest of Naples, FL. The vessel is reported to have 800 gallons of diesel fuel on board. The crew was rescued by the USCG but the vessel could not be located. "
8684,2013-11-02,F/V Arctic Hunter,"Unalaska Bay, Dutch Harbor, Alaska",53.9338333333,-166.4405,Oil,Grounding,"diesel, hydraulic fluid, lube oil",0,0,,,0,15000,0,"On November 1, 2013 the USCG MSD Dutch Harbor notified the NOAA Alaska SSC the F/V Arctic Hunter grounded in Unalaska Bay, approximately 6 nautical miles from Dutch Harbor.  The vessel is taking on water and an estimated 15,000 gallons diesel fuel is onboard. The crew safely abandoned the vessel and were rescued by the crews of F/V Bristol and F/V Saga."
8683,2013-10-31,Texas Petroleum Investment Company (TPIC) Wellhead Leak,"Mississippi Delta, LA",29.2886111111,-89.2305555556,Oil,Pipeline,Crude Oil,1,1,,,,210,0,"On October 31, 2013 the USCG Sector New Orleans notified the NOAA Scientific Support Coordinator regarding a discharge of crude oil from the Romere Pass 59 well. An estimated 3-5 barrels was released within the Delta National Wildlife Refuge. The leaked was contained by shutting down the wellhead at the surface."
8680,2013-10-26,F/V Terra Nova,"Rockport, MA",42.6883333333,-70.5166666667,Oil,Collision,Diesel,,,,,,2000,0,"On October 26, 2013, the USCG Sector Boston notified the NOAA SSC of a fishing boat sinking approximately 4 miles east of Rockport, MA. All hands on board were recovered, though hospitalized. Initial reports, 2,000 gallons of diesel fuel on board."
8679,2013-10-24,High Island Block 536 Platform C,"80 miles SE of Freeport, TX (offshore)",28.0515,-94.4501666667,Oil,,crude oil,,,,,,680,0,"On October 24, 2013, USCG contacted NOAA Scientific Support Coordinator about a discharge from an offshore oil platform located approximately 80 miles SE of Freeport, Texas. The incident was reported as a release of approximately 680 gallons of crude oil from a failure on a sump pump. Description of sheen was 5 miles by 600 feet. Spill trajectory information has been provided by NOAA Emergency Response Division. "
8677,2013-10-22,Grand Bay Tank Battery #1,"Approximate 5 miles NE of Venice, LA",29.3180555556,-89.2925,Oil,,crude oil,1,,,,,210,0,"On October 22, 2013, the NOAA SSC was contacted by USCG Sector New Orleans regarding a pin hole leak and resulting crude oil release from the dump line associated with the Grand Bay Tank Battery #1 (approximately 5 miles NE of Venice, LA). Reportedly 1 barrel of crude oil was released creating a 45 yard by 15 foot dark black sheen. The associated production well has been shut in and the release reportedly secured."
8678,2013-10-22,Polymer-Based Drilling Fluid Spill,"Tacoma, WA",,,Other,,high molecular weight copolymer (acrylate/acrylamide),,,,,,21000,0,"USCG Sector Puget Sound notified the NOAA SSC of a spill of polymer-based drilling fluid into the Hylebos Waterway in Tacoma, Washington on October 21, 2013. The discharge reportedly resulted from an open valve on a barge that grounded at midnight on Monday. "
8675,2013-10-22,R/V After Hours,"24 NM offshore Tampa, FL",25.6166666667,-82045,Oil,,diesel,,,,,,400,0,"On October 22, 2013, the USCG Sector Tampa notified the NOAA SSC that the 39 foot recreational boat, After Hours, sank overnight 24 NM offshore Tampa, FL in 54 feet of water with 400 gallons of diesel fuel onboard. No release has been observed or reported. Sector Tampa consulted with the NOAA SSC regarding oil fates, trajectory, and resource concerns.  "
8676,2013-10-22,T/V Christine Alexis,"Mississippi River MM98 (New Orleans, LA)",29.9168333333,-90.0858333333,Oil,,"diesel, petroleum lubricants",1,,,,,20000,0,"On October 22, 2013, the NOAA SSC was contacted by USCG Sector New Orleans regarding a 61 ft towing vessel, ""Christine Alexis,"" reported to be overturned and resting on bottom near Mississippi River MM 98 (adjacent LA Ave. Wharf, New Orleans, LA). Reported 20,000 gallons of total petroleum liquids including 15,000 gal of diesel onboard. Approximate 10 ft by 5 ft reddish sheen reported in vicinity of vessel, 3 ft by 50 yard rainbow sheen and 1.5 mile by 50 yard light silver sheen downstream. NOAA Emergency Response Division providing oil trajectory and effects analysis. "
8670,2013-10-10,46 Foot Fishing Boat,"Muskeget Channel, MA",41.381317,-70.431633,Oil,Grounding,Diesel,,,,,,135,0,"At 1000ET on 10 Oct 2013, USCG contacted NOAA Emergency Response Division about a 46ft wooden fishing boat aground on Wasque Shoal in Muskeget Channel, MA near Martha's Vineyard. The vessel's anchor failed overnight and grounded this morning. The vessel is listing in 3 feet of water and fuel vents have been plugged."
8671,2013-10-10,Calumet River release,"Calumet River, Il",41.81,-87.33,Oil,,Diesel,,,,,,1000,0,"On October 10, 2013 the USCG Marine Safety Unit Chicago notified the NOAA Scientific Support Coordinator of a diesel spill.  Approximately 750-1000 gallons of diesel fuel spilled into the Calumet River during a fuel transfer to a tugboat. "
8668,2013-10-02,Sunk Tug Chickamauga,"Eagle Harbor, WA",47.6211166667,-122.5212,Oil,,Diesel,,,,,,1000,0,"USCG Sector Puget Sound contacted the NOAA SSC at approximately 1315 PDT on 2 Oct. 2013 regarding the sunken historic wood tug Chickamauga.  The tug sunk at the Eagle Harbor Marina on Bainbridge Island, WA.  The local fire department contained all observable sheen."
8663,2013-09-16,T/B Casablanca,Staten Island NY,40.6419444444,-74165,Oil,,#6 oil,1,1,,,,6000,0,"On Friday 13 September 2013 at about 0900, USCG Sector NY received a notification from NRC of a spill of an unknown amount of No. 6 oil from a tank on the barge CASABLANCA at the Kirby Facility in Staten Island due to a possible valve failure. Initial cause of the spill was attributed to a clogged stem while transferring product between tanks. During transfer, the stem clogged allowing the product to spill from the tank into the water for approximately 15 minutes. "
8658,2013-09-06,F/V ANDRIANNA aground,"Outside Grays Harbor, WA",46.9013888889,-124.134444444,Oil,Grounding,diesel,,,,,,1200,0,"At approximately 0915 on 6 September 2013 USCG Sector Columbia River contacted the NOAA SSC regarding the 55 ft. F/V ANDRIANNA aground 1/3 mile south of the southern breakwater at the entrance to Grays Harbor, WA. Potential release of 1200 gallons of diesel, however, no release has yet been reported. All crew are safe. USCG requested trajectory and fate support. "
8657,2013-09-05,F/V SEA BREAKER sunk,"Pt. Roberts, WA",48.9421666667,-122993,Oil,,Diesel,,,,,,1000,0,"At approximately 1630 PDT on 5 September 2013 USCG Sector Puget Sound contacted the NOAA SSC regarding the sunken 50 foot fishing vessel SEA BREAKER, ~2 NM SE of Pt. Roberts, WA. There is a potential of 1000 gallons of diesel on board the vessel. There is no sheen at this time. USCG is requesting a worst case discharge trajectory scenario, along with the weather, tides and current information."
8656,2013-09-04,S/V Perd Pas Le Nord,"Peard Bay, North Slope, Alaska",70.8568333333,-158.690666667,Oil,Grounding,Diesel,,,,,,200,0,"On September 4, 2013, USCG Sector Anchorage notified the NOAA SSC that the Sailing Vessel S/V Perd Pas Le Nord was soft aground on a shoal in Peard Bay, Alaska,  approximately 30 miles NE of Wainwright or 40 miles SW of Barrow, Alaska. The vessel has 200 gallons of diesel on board. The owner is currently working to facilitate removing the steel-hulled vessel from the shoal. "
8654,2013-08-28,PBF Energy,"Delaware City, DE",39.5777777778,-75.5888888889,Oil,,#2 fuel oil,1,0,,,,10,0,"On August 28, 2013 the PBF Energy facility in Delaware City, DE, had a #2 fuel oil release from a storage tank.  Approximately 1 barrel of oil escaped secondary containment and reached the Delaware River. The RP had deployed boom and requested skimmers from the Delaware Bay and River Coop to help protect local shorelines and recover the product. The cause of the release is still under investigation."
8651,2013-08-22,Mystery Spill-W Cameron Blk 110,"Gulf of Mexico south of Port Arthur, TX",29.5071666667,-93.3665,Oil,Mystery Substance,Oil or Biological material (algal bloom),,,,,,420,0,"On August 22,2013 the USCG Marine Safety Unit in Port Arthur, TX contacted the NOAA SSC to request a trajectory for a reported oil slick 15 miles south-southeast of the Calcasieu River Pass. It is not clear at this time if the material of the reported slick is actual oil or biological substance."
8643,2013-08-08,Cessna 150 Plane Crash,"near Isla Morada, FL",25.3,-80.3,Oil,Search + Rescue,Aviation gas ,,,,,,26,0,"On 8 August 2013, USCG Sector Key West contacted NOAA ERD regarding a small plane crash approximately 1.4 miles off Isla Morada, FL (25-18N 80-18W). The plane crashed at approximately 1630 local time and had an estimated fuel capacity of 26 gallons of 80/87 Octane fuel. The USCG requested fate and trajectory of the fuel."
8639,2013-07-29,Feeling Free,"Woods Hole, MA",41.5147222222,-70.6733333333,Oil,Grounding,Diesel fuel,,,,,,5500,0,"On 29 July, 2013, the luxury yacht ""Feeling Free"" (112 foot, 203 gross tons) grounded in Woods Hole passage, MA. She has a fuel capacity of 5500 gallons of diesel and reports 3123 gallons on board. No pollution is reported. USCG crews are en-route. Salvage options are being considered. NOAA is examining resources at risk in the area and providing telephone support to the Coast Guard."
8641,2013-07-28,Hilcorp Energy at Texaco Canal 28Jul13,"South of Lafitte, LA",29.5833333333,-90.0666666667,Oil,Pipeline,LA Crude Oil,,,,,,2100,0,"On 28 July 2013, USCG was notified of a minor oil spill in the Mississippi R. delta just south of Lafitte, LA. A pinhole leak at a small production facility allowed a section of 2 1/2"" flow line to discharge an unknown amount of crude oil, but a maximum potential for the spill was 40 to 50 BBL. The source is secured and cleanup had been started as of the afternoon of 28 July. "
8638,2013-07-23,Jack Up Rig Hercules 265,"40 NM south of Timbalier Bay, LA",28.3841666667,-90.5288888889,Oil,Wellhead,Natural Gas Condensate,,,,,,7056,0,"On July 23, 2013, NOAA ERD was notified of a well blowout & evacuation of personnel from the rig Hercules 265. This jackup rig is located 40NM south of Timbalier Bay, LA in South Timbalier Block 220. The well is predominantly natural gas, no report of sheen currently from USCG overflight, worst case discharge is 118 bbls of liquid/day (gas+oil+condensate). "
8637,2013-07-19,"Apollo Energy,Johnson Bayou LA-19Jul13","Johnson Bayou, LA between Port Arthur and Calcasieu R.",29.8252777778,-93625,Oil,,LA crude,,,,,,420,0,"On 19 July, 2013, the USCG notified the District 8 NOAA SSC of a 10BBL LA crude discharge from a production platform in the marshes near Johnson Bayou, LA. Discharge has been secured and booming and cleanup has been started. USCG requested support for where the oil may go and any weather that might affect its movement."
8636,2013-07-16,"South Pass, LA 16Jul13","South Pass of the Mississippi R delta, LA",29.0569444444,-89.3061111111,Oil,Pipeline,S. LA crude,,,,,,30,0,"USCG Sector New Orleans called the NOAA SSC just for notification to NOAA of an ongoing underground pipeline leak in the marshes near South Pass. This is the NRC notification #1054036, and the volume was reported as 22 gal of crude. "
8625,2013-07-06,FV Naknek Spirit,"Poe Bay, Passage Canal, PWS, AK",60.8297,-148.516816667,Oil,Grounding,"diesel, gasoline, lube oil, hydraulic fluid",,,,,,11775,0,"On July 6, 2013 the USCG Sector Anchorage notified the NOAA SSC of the FV Naknek Spirit grounding in Poe Bay, Prince William Sound.  The 104 foot long fishing processor spilled an estimated 500 gallons of diesel and sheening has been reported.  There was 10,000 gallons of diesel, 1200 gallons of gasoline, 75 gallons lube oil, and 100 gallons of hydraulic fluid on board.  The Responsible Party has assumed full control and responsibility for the incident. All remaining fuel has been pumped into other tanks on the vessel.  USCG estimates the vessel may float free at next high tide.  USCG on scene and resource agencies have been notified. In fact, the vessel did float free on the next high tide, and motored via its own power back to Whittier. Case closed"
8621,2013-07-01,Sunken Vessel,"Entrance to St Mary's River, MI",46.4737888889,-84.579525,Oil,,diesel and small amount of lube oil,,,,,,200,0,"At 0550 (local) on 01JULY2013, the SSC was notified by USCG Sector Sault Ste. Marie of an incident on the St. Mary's River in Michigan.  A vessel towing three barges and an unmanned, unlit tugboat was transiting from Gros Cap, Ontario headed down river.  At approximately 0326, the vessel pulled into Waiska Bay, MI to shorten its tow when it discovered the tug was missing.  The towing vessel turned around to look for the tug and found a life ring from the tug and odor of diesel near the ""35"" ATON.  The presumably sunken vessel was carrying approximately 200 gallons of diesel and 15 gallons of lube oil.  USCG requested that NOAA provide information regarding the threat posed by the products aboard as well as a trajectory and information on the fate of the products."
8617,2013-06-25,Antilles Gas Propane leak,"Christianstead, St Croix, USVI",17.7471998333,-64.7052998333,Chemical,,propane,,,,,,2100,0,"USCG in St Croix reported that a propane truck parked at the Hotel Holger Dansk in downtown Christianstead, St Croix has been leaking propane since 0700 yesterday (24 Jun). EPA is enrourte for air monitoring. USCG has set a 1/2 mile safety zone perimeter. NOAA has passed ERG safety guidance and is conducting further assessment with air modeling."
8616,2013-06-23,"aircraft crash Dorado Beach, Puerto Rico","near shoreline at Dorado Beach, Puerto Rico",18.4736666667,-66.2501666667,Oil,Search + Rescue,100 octane avgas,,,,,,30,0,"small single engine aircraft crashed near shoreline early afternoon 23 June 2013 at Dorado Beach, Puerto Rico.  Reported fuel onboard was 30 gallons of 100 octane avgas.  PRDNER reports plane is on a reef and pilot was taken to hospital.  USCG investigators are enroute to scene. NMFS, PRDNER and USFWS have been notified."
8661,2013-06-11,M/V Fernstream wreck project,"San Francisco Bay, CA",37.8199888889,-122.459044444,Oil,,Diesel,,,,,,798000,0,"On the morning of December 11, 1952, the diesel-powered general cargo ship M/V FERNSTREAM sank approximately 1 NM East of the Gold Gate Bridge after being involved in a collision with the SS HAWAIIAN RANCHER.  At the time, she was headed to Manila, Philippines and loaded with 3,000 tons of soybeans, general cargo and an estimated 12,500-19,000 bbls of diesel fuel.  The FERNSTREAM is one of four potentially polluting shipwrecks described in NOAA’s RULET (Remediation of Underwater Legacy Environmental Threats) risk assessments for the waters off California (USCG District 11).  Because it is not yet clear whether substantial amounts of the ship’s bunkers may remain aboard the FERNSTREAM, a USCG Sector San Francisco-led Taskforce is considering the potential pollution risks of the ship based on initially available data and subsequent investigative efforts.  This Hotline has been created primarily as an archive for NOAA’s support of the Taskforce activities."
8607,2013-06-04,F/V Neahkanie,"Whidbey Island, WA",48085,-122.61,Oil,Grounding,Diesel,,,,,,7000,0,"USCG Sector Puget Sound notified the NOAA NWRRT representative and NOAA SSC that the F/V Neahkanie ran aground early this morning, 4 June 2013, north of Lagoon Point on Whidbey Island in Washington.  No fuel has been released from the 97-foot long vessel and USCG indicated the risk of release is low. The potential aboard the vessel is 5000-7000 gallons of diesel.  USCG has requested a trajectory for a worst-case scenario discharge of 7000 gallons of diesel and the weather forecast."
8606,2013-06-02,M/V Matthew I,"83 NM South of Vieques Island, Puerto Rico",16.7166666667,-65.3833333333,Oil,,"diesel, other oil and containers",,,,,,9250,0,"USCG reported that on 02 June 2013 that a 187 foot cargo freighter, the Matthew I burned, capsized and sank 83 nm south of Vieques, Puerto Rico at position 16-43N; 065-23 W.  There was reportedly 35,000 liters of diesel and 40 liters of other oil on board as well as containers.  No information was available for the contents of the containers.  USCG reported no pollution was reported or observed at the site. NOAA was asked to provide a trajectory for any release that might occur.  Case is closed now and CG is not responding."
8605,2013-05-31,F/V Georgia Girl,SE of Tybee Island Georgia,31895,-80.8566666667,Oil,,diesel,,,,,,300,0,Fishing Vessel sank 4 miles off south end of Tybee Island with 300 gallons of diesel im 30 feet of water.  Coast Guard called to notify NOAA and inquire if there were any sensitive resources in the vicinity that would cause concern.
8601,2013-05-20,"ARCTIC STORM fire, potential spill","32 mile west of Grays Harbor, WA",46.8546722222,-124.922888889,Oil,,Diesel,,,,,,188000,0,"On 20 May 2013 at 1700 PDT the NOAA SSC received a call from Sector Columbia River regarding the 324 foot fish processing vessel ARCTIC STORM on fire 32 miles west of Grays Harbor, WA. Since the initial call the vessel fire was suppressed with Halon, and the vessel's crew is checking and monitoring the space where the fire was and Halon was released. NOAA ERD was requested to provide a trajectory of a potential worst case discharge of 188,000 gallons of diesel and to provide the weather forecast. There is no reported discharge at this time. There are no reported injuries and USCG Sector Columbia River responded on-scene."
8600,2013-05-20,M/T Sichem Edinburgh,"20 mi Off Galveston, TX",29.12,-94.57,Oil,,#6 Oil,,,,,,300,0,"On 20MAy13, USCG MSU Texas City contacted NOAA SSC about a spill 20 miles offshore of Galveston, TX. A spill reported as 10-15 gallons, but considered by authorities to be 200-300 gallons, of #6 oil occurred at 29.12 N 094.57 W at 0730 Sunday 19 May 2012. The next morning, shoreline impacts are reported on Bermuda Beach Drive, consisting of surface residue balls of undetermined size and distribution intermixed with sea weed. USCG is requesting a hindcast to determine if the spill and shoreline impacts could be connected."
8596,2013-05-06,TUG KALEEN MCALLISTER,"Baltimore, MD",39.268843,-76.580683,Oil,Collision,diesel fuel and lube oil,1,,,,,22000,0,"This afternoon USCG Sector Baltimore notified the NOAA SSC that the Tug Boat KALEEN MCALLISTER struck an unidentified object in Baltimore Harbor and sank. Vessel has onboard between 18,000-22,000 gallons of diesel fuel. A surface sheen has been observed. USCG requested NOAA to provide trajectory in aniticipation of a worst case release in anticipation of raising the vessel. See hotline for further information. "
8585,2013-04-13,Tug Delta Captain,"Offshore of Point Sur, CA",36.27,-122155,Oil,,Diesel,,,,,,22000,0,"At approximately 1700 hours (local) on 13-APR-2013, the tug Delta Captain was reportedly sinking approximately 13NM off Point Sur, CA.  At the time, she was towing a deck barge with a crane on board and a total of 22,000 gallons of diesel (18,000 on the tug, 4,000 on the barge).  By the time a USCG helicopter was on-scene to conduct search & rescue operations, the barge, a life boat and debris was visible but no signs of pollution and no tug boat.  Four survivors were rescued and taken to shore and the tug is believed sunk and possibly suspended below the barge by a 1,400 foot tow cable.  Water depths in the area are approximately 400 fathoms (2,400 feet), seas are reportedly 14-16 feet and gale force winds.  A second tug boat is due on-scene in the next 14 hours.  USCG Sector San Francisco contacted their NOAA SSC to request a precautionary “what if” trajectory in the event there is a catastrophic release of product before tomorrow’s first light overflight."
8583,2013-04-03,Zinc Bromide,"120 mi Offshore, LA",27265,-90.8083333333,Chemical,Wellhead,Zinc Bromide,,,,,,71400,0,"On 03APR, USCG MSU Morgan City contacted NOAA SSC about a release of zinc bromide by an offshore drilling vessel (NRC #1042785). The vessel was conducting operations when high winds forces an emergency disconnect and the solution was released at depth of 4,700 ft below surface. The incident occurred 120 miles offshore, in Green Canyon Block 727. Reports claim quantities between 550 and 1652 bbls of solution was released. USCG is requesting information about potential environmental impacts and potential area of impact due to this release."
8577,2013-03-12,SMI 572 Collision,"Bayou Perot, Lafitte, LA",29.6338888889,-90.1772222222,Oil,Collision,"Crude Oil, Natural Gas, Diesel",,,,,,93030,4,"On 12MAR, USCG Sector New Orleans contacted NOAA SSC in regards to a tug/barge collision with a natural gas pipeline which has resulted in a 100 ft tall fire and four injuries, one severe. The incident occurred in Bayou Perot outside Lafitte, LA. The barge contained 2215 bbl crude oil and the tug contained 1000 gl diesel. The tug and barge are currently on fire. USCG is requesting a trajectory to support pollution response operations as oil has already been sighted on the water."
8572,2013-02-28,M/V Champion Express adrift,"Off Half Moon Bay, CA",37.52,-122.686666667,Other,Adrift,Liquid fertilizer and fuel oil,,,,,,0,0,"In the evening of 28-Feb-2013, the 628 foot M/V CHAMPION EXPRESS was reported adrift approximately 8NM West of Half Moon Bay, CA.  The loaded bulk cargo ship carrying liquid fertilizer had reported an engine leak that forced an engine shutdown.  At the time USCG contacted their NOAA SSC, she had been drifting for approximately 5 hours.  A tug was en route at the time of the call and expected to be on-scene in an hour or so.  USCG Sector SF requested a precautionary drift estimate of the ship in the event there is difficulty getting her under tow.   No pollution has been reported or is anticipated at this time."
8571,2013-02-28,M/V Helena Star sunk,"Tacoma, WA",47.2767,-122.389413889,Oil,Derelict,Unknown oil type,,,,,,200,0,"On January 25, 2013 the 167 ft M/V HELENA STAR sank in the Hylebos Waterway in Tacoma, WA. The NOAA SSC has been requested to look at proposed salvage/clean-up actions in regards to possible affects to the surrounding environment. "
8570,2013-02-28,Tug Miss Melinda,"Near Empire Locks, LA",29.2441666667,-89.6028333333,Oil,,diesel oil,,,,,,4000,0,"On February 28, 2013, 0815 PST the USCG Sector New Orleans reported a sunken tug, Miss Melinda, located 1 NM off of Empire Locks in Louisiana.  Sector New Orleans requested NOAA's Emergency Response Division provide a trajectory with a worse case scenario for a potential release of 4000 gallons of diesel fuel."
8567,2013-02-26,Offshore Collision,"Vermillion Block 94, LA",29.1911111111,-92.2819444444,Oil,Collision,"Diesel, Lube Oil and Hydraulic Fluid",,,,,,7227,0,"On 26FEB13, USCG MSU Morgan City contacted NOAA SSC about a potential release from a drilling rig due to a collision with a salvage work boat. A drilling rig has been lifted and resting on the seabed for approximately two months waiting to be salvaged. A salvage company was recently hired and is starting to work on the vessel. The salvage work boat and the drilling rig are about to collide. The crew has been safely removed and USCG is concerned about a release of the remaining product on the drilling rig. USCG is requesting a trajectory for a diesel, lube oil and hydraulic fluid release. "
8566,2013-02-24,Oily Water Discharge,"Vermillion Bay, LA",29.6730555556,-91.9180555556,Oil,,Salt Water and Crude Oil Mix,,,,,,420,0,"On 24FEB at 1120 CST, USCG MSU Morgan City contacted NOAA SSC about a release of 10 bbls of saltwater and crude oil mixture (equivalent of 5 bbls crude oil) into central Vermillion Bay, LA. The release occurred at 10:15 central time and the resulting sheen is traveling south east. USCG is seeking support and a trajectory of sheen movement."
8565,2013-02-15,"Apache Rig, Main Pass 295",20 mi Offshore LA,29.26873232,-88.6344579,Oil,Wellhead,Crude Oil and Condensate,,,,,,1341480,0,"On 15FEB13, USCG Sector New Orleans contacted NOAA SSC in regards to a potential release of crude oil and condensate from an exploratory well being drilled about 50 mi east of Venice, LA. There is concern about an underground flow of natural gas at the site and non-essential personnel have evacuated from the shallow-water platform. The well's blow-out preventer was successfully closed. There is currently no pollution release and operations are underway to fully secure the well. USCG requests a trajectory of the worse-case discharge as a precaution."
8564,2013-02-12,Barge YON268,"Apra Harbor, Guam",13.4421388889,144.664055556,Oil,Derelict,Heavy (waste) oil,,,,,,112000,0,"USCG Sector Guam contacted the SSC for the Pacific Islands to request oil spill trajectories in the event of a release of 112,000 gallons of heavy oil aboard a derelict barge in Apra Harbor, Guam.  The barge is currently stable, but USCG is concerned that there might be a release during storm conditions. USCG currently has boom deployed around the barge.  "
8562,2013-01-27,Barge MOC-12 Allision with Miss. R. Bridge,"Miss R. at Vicksburg, MS",32.31498,-90.90706,Oil,Collision,Sweet Crude,1,,,,,173040,3,"The NOAA Hazmat Duty Officer was contacted late morning on 27 Jan 13 for assistance with a barge discharging a light crude oil into the Mississippi River in the vicinity of Vickburg, MS after an allision with the Vicksburg, MS RR bridge at Mile Marker 437. The RR bridge is about 100 yards up river from the I-20 bridge, and is currently open after an initial inspection. The NOAA SSC was contacted at 11:45 am to support USCG Sector Lower Mississippi River (LMR). Sector LMR requested a trajectory to see how far the oil may have flowed down stream. "
8557,2013-01-17,"UTV Saint Paul, MM 135","North of New Orleans, LA",30.05,-90.51,Oil,Collision,Diesel and Lube oil,,,,,,4000,0,"On 17JAN13, USCG Sector New Orleans contacted NOAA SSC in regards to a towing vessel which sank 200 ft off the right descending bank of the Mississippi River at mile marker 135, about 40 river miles west of New Orleans. The towing vessel is not currently releasing any oil or diesel, but concern is high. USCG is requesting a trajectory for a worse case discharge."
8556,2013-01-15,"ORB Exploration, Bayou Sorrel","Outside Baton Rouge, LA",30.1945,-91.4546111111,Oil,Pipeline,,1,1,,,1,4200,1,"On January 15, 2013, USCG MSU Baton Rouge contacted the NOAA SSC in regards of a spill in Bayou Sorrel. The USCG was notified and responded on January 15th, even though the spill occurred on Janary 3, 2013. The spill is from a 4 inch pipeline (now secure) which released an estimated 100 bbl of crude oil. Due to the unusually arduous site conditions, authorization for in-situ burn has been requested. USCG has requested advice from NOAA.  "
8553,2013-01-13,M/T Elia,"Baytown, TX",29.7,-95.0,Oil,,Oily Waste,0,,,,,100,0,"On 13JAN, USCG contacted NOAA SSC about a release of ship-board oily waste from M/T Elias into the Houston Ship Channel due to malfunctioning oily-water separator. The vessel is berthed in Baytown, TX. The vessel was already boomed due to dockside operations and the small amount released was contained immediately. The source is secure and efforts are underway to clean the bathtub ring from the 817 ft vessel. USCG seeks consultation from SSC about 204 work assignment to use surface washing agents prior to routing for RRT approval.  "
